number,source,time,year,month,day,hour,lat,lon,wind,pressure,status,condition,devflag
100023,2,1982-04-30 18:00:00,1982,4,30,18,13.2,82.1,25.0,0.0,-18.0,1.0,1
100023,2,1982-04-30 21:00:00,1982,4,30,21,13.7,82.1,28.0,0.0,-15.0,1.0,1
100023,2,1982-05-01 00:00:00,1982,5,1,0,14.1,82.1,30.0,0.0,-12.0,1.0,1
100023,2,1982-05-01 03:00:00,1982,5,1,3,14.4,82.2,30.0,0.0,-9.0,1.0,1
100023,2,1982-05-01 06:00:00,1982,5,1,6,14.7,82.4,30.0,0.0,-6.0,1.0,1
100023,2,1982-05-01 09:00:00,1982,5,1,9,14.9,82.5,33.0,0.0,-3.0,1.0,1
100024,2,1982-05-11 06:00:00,1982,5,11,6,-9.0,157.1,15.0,0.0,-96.0,1.0,1
100024,2,1982-05-11 09:00:00,1982,5,11,9,-8.7,157.1,15.0,0.0,-93.0,1.0,1
100024,2,1982-05-11 12:00:00,1982,5,11,12,-8.5,157.1,15.0,0.0,-90.0,1.0,1
100024,2,1982-05-11 15:00:00,1982,5,11,15,-8.4,157.1,15.0,0.0,-87.0,1.0,1
100024,2,1982-05-11 18:00:00,1982,5,11,18,-8.4,157.0,15.0,0.0,-84.0,1.0,1
100024,2,1982-05-11 21:00:00,1982,5,11,21,-8.4,156.9,15.0,0.0,-81.0,1.0,1
100024,2,1982-05-12 00:00:00,1982,5,12,0,-8.5,156.7,15.0,0.0,-78.0,1.0,1
100024,2,1982-05-12 03:00:00,1982,5,12,3,-8.6,156.5,18.0,0.0,-75.0,1.0,1
100024,2,1982-05-12 06:00:00,1982,5,12,6,-8.8,156.4,20.0,0.0,-72.0,1.0,1
100024,2,1982-05-12 09:00:00,1982,5,12,9,-9.0,156.3,20.0,0.0,-69.0,1.0,1
100024,2,1982-05-12 12:00:00,1982,5,12,12,-9.2,156.3,20.0,0.0,-66.0,1.0,1
100024,2,1982-05-12 15:00:00,1982,5,12,15,-9.4,156.3,20.0,0.0,-63.0,1.0,1
100024,2,1982-05-12 18:00:00,1982,5,12,18,-9.6,156.3,20.0,0.0,-60.0,1.0,1
100024,2,1982-05-12 21:00:00,1982,5,12,21,-9.8,156.3,20.0,0.0,-57.0,1.0,1
100024,2,1982-05-13 00:00:00,1982,5,13,0,-10.1,156.3,20.0,0.0,-54.0,1.0,1
100024,2,1982-05-13 03:00:00,1982,5,13,3,-10.4,156.3,23.0,0.0,-51.0,1.0,1
100024,2,1982-05-13 06:00:00,1982,5,13,6,-10.6,156.4,25.0,0.0,-48.0,1.0,1
100024,2,1982-05-13 09:00:00,1982,5,13,9,-10.8,156.5,25.0,0.0,-45.0,1.0,1
100024,2,1982-05-13 12:00:00,1982,5,13,12,-11.0,156.5,25.0,0.0,-42.0,1.0,1
100024,2,1982-05-13 15:00:00,1982,5,13,15,-11.2,156.6,25.0,0.0,-39.0,1.0,1
100024,2,1982-05-13 18:00:00,1982,5,13,18,-11.4,156.6,25.0,0.0,-36.0,1.0,1
100024,2,1982-05-13 21:00:00,1982,5,13,21,-11.6,156.7,25.0,0.0,-33.0,1.0,1
100024,2,1982-05-14 00:00:00,1982,5,14,0,-11.8,156.7,25.0,0.0,-30.0,1.0,1
100024,2,1982-05-14 03:00:00,1982,5,14,3,-12.0,156.8,28.0,0.0,-27.0,1.0,1
100024,2,1982-05-14 06:00:00,1982,5,14,6,-12.3,156.8,30.0,0.0,-24.0,1.0,1
100024,2,1982-05-14 09:00:00,1982,5,14,9,-12.5,156.9,30.0,0.0,-21.0,1.0,1
100024,2,1982-05-14 12:00:00,1982,5,14,12,-12.7,156.9,30.0,0.0,-18.0,1.0,1
100024,2,1982-05-14 15:00:00,1982,5,14,15,-12.9,156.9,30.0,0.0,-15.0,1.0,1
100024,2,1982-05-14 18:00:00,1982,5,14,18,-13.2,157.0,30.0,0.0,-12.0,1.0,1
100024,2,1982-05-14 21:00:00,1982,5,14,21,-13.4,157.1,30.0,0.0,-9.0,1.0,1
100024,2,1982-05-15 00:00:00,1982,5,15,0,-13.6,157.3,30.0,0.0,-6.0,1.0,1
100024,2,1982-05-15 03:00:00,1982,5,15,3,-13.9,157.5,33.0,0.0,-3.0,1.0,1
100025,2,1982-05-16 18:00:00,1982,5,16,18,10.2,135.9,25.0,0.0,-24.0,1.0,1
100025,2,1982-05-16 21:00:00,1982,5,16,21,10.5,135.3,25.0,0.0,-21.0,1.0,1
100025,2,1982-05-17 00:00:00,1982,5,17,0,10.9,134.6,25.0,0.0,-18.0,1.0,1
100025,2,1982-05-17 03:00:00,1982,5,17,3,11.2,133.9,28.0,0.0,-15.0,1.0,1
100025,2,1982-05-17 06:00:00,1982,5,17,6,11.5,133.2,30.0,0.0,-12.0,1.0,1
100025,2,1982-05-17 09:00:00,1982,5,17,9,11.6,132.4,30.0,0.0,-9.0,1.0,1
100025,2,1982-05-17 12:00:00,1982,5,17,12,11.6,131.6,30.0,0.0,-6.0,1.0,1
100025,2,1982-05-17 15:00:00,1982,5,17,15,11.5,130.8,33.0,0.0,-3.0,1.0,1
100026,1,1982-05-19 15:00:00,1982,5,19,15,12.5,-103.4,0.0,0.0,-51.0,1.0,1
100026,1,1982-05-19 18:00:00,1982,5,19,18,11.8,-102.7,0.0,0.0,-48.0,1.0,1
100026,1,1982-05-19 21:00:00,1982,5,19,21,11.1,-102.0,0.0,0.0,-45.0,1.0,1
100026,2,1982-05-20 00:00:00,1982,5,20,0,11.0,-104.8,25.0,0.0,-42.0,1.0,1
100026,2,1982-05-20 03:00:00,1982,5,20,3,11.1,-105.0,25.0,0.0,-39.0,1.0,1
100026,2,1982-05-20 06:00:00,1982,5,20,6,11.2,-105.2,25.0,0.0,-36.0,1.0,1
100026,2,1982-05-20 09:00:00,1982,5,20,9,11.3,-105.4,25.0,0.0,-33.0,1.0,1
100026,2,1982-05-20 12:00:00,1982,5,20,12,11.4,-105.6,25.0,0.0,-30.0,1.0,1
100026,2,1982-05-20 15:00:00,1982,5,20,15,11.5,-105.7,25.0,0.0,-27.0,1.0,1
100026,2,1982-05-20 18:00:00,1982,5,20,18,11.6,-105.8,25.0,0.0,-24.0,1.0,1
100026,2,1982-05-20 21:00:00,1982,5,20,21,11.8,-105.9,28.0,0.0,-21.0,1.0,1
100026,2,1982-05-21 00:00:00,1982,5,21,0,12.0,-106.0,30.0,0.0,-18.0,1.0,1
100026,2,1982-05-21 03:00:00,1982,5,21,3,12.2,-105.9,30.0,0.0,-15.0,1.0,1
100026,2,1982-05-21 06:00:00,1982,5,21,6,12.3,-105.7,30.0,0.0,-12.0,1.0,1
100026,2,1982-05-21 09:00:00,1982,5,21,9,12.4,-105.6,30.0,0.0,-9.0,1.0,1
100026,2,1982-05-21 12:00:00,1982,5,21,12,12.5,-105.5,30.0,0.0,-6.0,1.0,1
100026,2,1982-05-21 15:00:00,1982,5,21,15,12.7,-105.4,33.0,0.0,-3.0,1.0,1
100027,2,1982-05-30 06:00:00,1982,5,30,6,13.2,87.8,30.0,0.0,-6.0,1.0,1
100027,2,1982-05-30 09:00:00,1982,5,30,9,13.3,88.0,33.0,0.0,-3.0,1.0,1
100029,1,1982-06-02 03:00:00,1982,6,2,3,20.9,-85.5,0.0,0.0,-24.0,1.0,1
100029,1,1982-06-02 06:00:00,1982,6,2,6,20.9,-85.1,0.0,0.0,-21.0,1.0,1
100029,1,1982-06-02 09:00:00,1982,6,2,9,20.7,-84.7,0.0,0.0,-18.0,1.0,1
100029,2,1982-06-02 12:00:00,1982,6,2,12,21.7,-87.1,20.0,1005.0,-15.0,1.0,1
100029,2,1982-06-02 15:00:00,1982,6,2,15,22.0,-86.8,23.0,1005.0,-12.0,1.0,1
100029,2,1982-06-02 18:00:00,1982,6,2,18,22.2,-86.5,25.0,1004.0,-9.0,1.0,1
100029,2,1982-06-02 21:00:00,1982,6,2,21,22.4,-86.2,28.0,1004.0,-6.0,1.0,1
100029,2,1982-06-03 00:00:00,1982,6,3,0,22.6,-85.8,30.0,1003.0,-3.0,1.0,1
100031,2,1982-06-15 12:00:00,1982,6,15,12,12.8,-105.2,30.0,0.0,-3.0,1.0,1
100033,2,1982-06-18 06:00:00,1982,6,18,6,9.3,148.5,15.0,0.0,-72.0,1.0,1
100033,2,1982-06-18 09:00:00,1982,6,18,9,9.3,148.0,15.0,0.0,-69.0,1.0,1
100033,2,1982-06-18 12:00:00,1982,6,18,12,9.3,147.4,15.0,0.0,-66.0,1.0,1
100033,2,1982-06-18 15:00:00,1982,6,18,15,9.3,146.8,18.0,0.0,-63.0,1.0,1
100033,2,1982-06-18 18:00:00,1982,6,18,18,9.3,146.2,20.0,0.0,-60.0,1.0,1
100033,2,1982-06-18 21:00:00,1982,6,18,21,9.2,145.6,20.0,0.0,-57.0,1.0,1
100033,2,1982-06-19 00:00:00,1982,6,19,0,9.2,145.1,20.0,0.0,-54.0,1.0,1
100033,2,1982-06-19 03:00:00,1982,6,19,3,9.2,144.6,20.0,0.0,-51.0,1.0,1
100033,2,1982-06-19 06:00:00,1982,6,19,6,9.2,144.0,20.0,0.0,-48.0,1.0,1
100033,2,1982-06-19 09:00:00,1982,6,19,9,9.1,143.4,23.0,0.0,-45.0,1.0,1
100033,2,1982-06-19 12:00:00,1982,6,19,12,9.1,142.8,25.0,0.0,-42.0,1.0,1
100033,2,1982-06-19 15:00:00,1982,6,19,15,9.1,142.2,25.0,0.0,-39.0,1.0,1
100033,2,1982-06-19 18:00:00,1982,6,19,18,9.1,141.7,25.0,0.0,-36.0,1.0,1
100033,2,1982-06-19 21:00:00,1982,6,19,21,9.0,141.2,25.0,0.0,-33.0,1.0,1
100033,2,1982-06-20 00:00:00,1982,6,20,0,9.0,140.7,25.0,0.0,-30.0,1.0,1
100033,2,1982-06-20 03:00:00,1982,6,20,3,9.0,140.3,25.0,0.0,-27.0,1.0,1
100033,2,1982-06-20 06:00:00,1982,6,20,6,9.0,140.0,25.0,0.0,-24.0,1.0,1
100033,2,1982-06-20 09:00:00,1982,6,20,9,9.0,139.7,28.0,0.0,-21.0,1.0,1
100033,2,1982-06-20 12:00:00,1982,6,20,12,9.0,139.4,30.0,0.0,-18.0,1.0,1
100033,2,1982-06-20 15:00:00,1982,6,20,15,9.1,139.0,30.0,0.0,-15.0,1.0,1
100033,2,1982-06-20 18:00:00,1982,6,20,18,9.2,138.8,30.0,0.0,-12.0,1.0,1
100033,2,1982-06-20 21:00:00,1982,6,20,21,9.4,138.9,30.0,0.0,-9.0,1.0,1
100033,2,1982-06-21 00:00:00,1982,6,21,0,9.6,139.1,30.0,0.0,-6.0,1.0,1
100033,2,1982-06-21 03:00:00,1982,6,21,3,9.6,139.4,33.0,0.0,-3.0,1.0,1
100034,2,1982-06-18 00:00:00,1982,6,18,0,25.8,-86.4,25.0,1004.0,-9.0,1.0,1
100034,2,1982-06-18 03:00:00,1982,6,18,3,26.4,-85.5,28.0,1004.0,-6.0,1.0,1
100034,2,1982-06-18 06:00:00,1982,6,18,6,27.1,-84.6,30.0,1003.0,-3.0,1.0,1
100035,2,1982-06-28 00:00:00,1982,6,28,0,17.2,113.7,30.0,0.0,-60.0,1.0,1
100035,2,1982-06-28 03:00:00,1982,6,28,3,17.3,113.5,30.0,0.0,-57.0,1.0,1
100035,2,1982-06-28 06:00:00,1982,6,28,6,17.5,113.3,30.0,0.0,-54.0,1.0,1
100035,2,1982-06-28 09:00:00,1982,6,28,9,17.7,113.2,30.0,0.0,-51.0,1.0,1
100035,2,1982-06-28 12:00:00,1982,6,28,12,17.9,113.1,30.0,0.0,-48.0,1.0,1
100035,2,1982-06-28 15:00:00,1982,6,28,15,18.1,113.0,30.0,0.0,-45.0,1.0,1
100035,2,1982-06-28 18:00:00,1982,6,28,18,18.2,112.9,30.0,0.0,-42.0,1.0,1
100035,2,1982-06-28 21:00:00,1982,6,28,21,18.3,112.8,30.0,0.0,-39.0,1.0,1
100035,2,1982-06-29 00:00:00,1982,6,29,0,18.5,112.7,30.0,0.0,-36.0,1.0,1
100035,2,1982-06-29 03:00:00,1982,6,29,3,18.6,112.5,30.0,0.0,-33.0,1.0,1
100035,2,1982-06-29 06:00:00,1982,6,29,6,18.8,112.4,30.0,0.0,-30.0,1.0,1
100035,2,1982-06-29 09:00:00,1982,6,29,9,19.0,112.4,30.0,0.0,-27.0,1.0,1
100035,2,1982-06-29 12:00:00,1982,6,29,12,19.2,112.4,30.0,0.0,-24.0,1.0,1
100035,2,1982-06-29 15:00:00,1982,6,29,15,19.4,112.4,30.0,0.0,-21.0,1.0,1
100035,2,1982-06-29 18:00:00,1982,6,29,18,19.6,112.4,30.0,0.0,-18.0,1.0,1
100035,2,1982-06-29 21:00:00,1982,6,29,21,19.8,112.5,30.0,0.0,-15.0,1.0,1
100035,2,1982-06-30 00:00:00,1982,6,30,0,20.0,112.6,30.0,0.0,-12.0,1.0,1
100035,2,1982-06-30 03:00:00,1982,6,30,3,20.3,112.8,30.0,0.0,-9.0,1.0,1
100035,2,1982-06-30 06:00:00,1982,6,30,6,20.5,113.1,30.0,0.0,-6.0,1.0,1
100035,2,1982-06-30 09:00:00,1982,6,30,9,20.7,113.4,33.0,0.0,-3.0,1.0,1
100037,2,1982-07-01 12:00:00,1982,7,1,12,13.0,-107.1,30.0,0.0,-6.0,1.0,1
100037,2,1982-07-01 15:00:00,1982,7,1,15,13.3,-107.1,33.0,0.0,-3.0,1.0,1
100040,1,1982-07-05 09:00:00,1982,7,5,9,6.7,-102.5,0.0,0.0,-57.0,1.0,1
100040,1,1982-07-05 12:00:00,1982,7,5,12,7.4,-103.3,0.0,0.0,-54.0,1.0,1
100040,1,1982-07-05 15:00:00,1982,7,5,15,8.1,-104.1,0.0,0.0,-51.0,1.0,1
100040,1,1982-07-05 18:00:00,1982,7,5,18,8.1,-103.2,0.0,0.0,-48.0,1.0,1
100040,1,1982-07-05 21:00:00,1982,7,5,21,8.1,-102.2,0.0,0.0,-45.0,1.0,1
100040,1,1982-07-06 00:00:00,1982,7,6,0,8.1,-103.2,0.0,0.0,-42.0,1.0,1
100040,1,1982-07-06 03:00:00,1982,7,6,3,8.9,-102.0,0.0,0.0,-39.0,1.0,1
100040,1,1982-07-06 06:00:00,1982,7,6,6,9.6,-100.8,0.0,0.0,-36.0,1.0,1
100040,1,1982-07-06 09:00:00,1982,7,6,9,8.9,-99.5,0.0,0.0,-33.0,1.0,1
100040,1,1982-07-06 12:00:00,1982,7,6,12,8.2,-98.2,0.0,0.0,-30.0,1.0,1
100040,1,1982-07-06 15:00:00,1982,7,6,15,7.5,-96.9,0.0,0.0,-27.0,1.0,1
100040,1,1982-07-06 18:00:00,1982,7,6,18,8.0,-97.2,0.0,0.0,-24.0,1.0,1
100040,1,1982-07-06 21:00:00,1982,7,6,21,8.6,-97.5,0.0,0.0,-21.0,1.0,1
100040,2,1982-07-07 00:00:00,1982,7,7,0,9.2,-98.0,25.0,0.0,-18.0,1.0,1
100040,2,1982-07-07 03:00:00,1982,7,7,3,9.4,-98.4,25.0,0.0,-15.0,1.0,1
100040,2,1982-07-07 06:00:00,1982,7,7,6,9.5,-98.8,25.0,0.0,-12.0,1.0,1
100040,2,1982-07-07 09:00:00,1982,7,7,9,9.6,-99.2,28.0,0.0,-9.0,1.0,1
100040,2,1982-07-07 12:00:00,1982,7,7,12,9.8,-99.7,30.0,0.0,-6.0,1.0,1
100040,2,1982-07-07 15:00:00,1982,7,7,15,10.0,-100.2,33.0,0.0,-3.0,1.0,1
100041,2,1982-07-12 12:00:00,1982,7,12,12,11.8,132.6,25.0,0.0,-30.0,1.0,1
100041,2,1982-07-12 15:00:00,1982,7,12,15,12.0,132.0,25.0,0.0,-27.0,1.0,1
100041,2,1982-07-12 18:00:00,1982,7,12,18,12.2,131.5,25.0,0.0,-24.0,1.0,1
100041,2,1982-07-12 21:00:00,1982,7,12,21,12.5,131.1,25.0,0.0,-21.0,1.0,1
100041,2,1982-07-13 00:00:00,1982,7,13,0,12.8,130.8,25.0,0.0,-18.0,1.0,1
100041,2,1982-07-13 03:00:00,1982,7,13,3,13.2,130.5,28.0,0.0,-15.0,1.0,1
100041,2,1982-07-13 06:00:00,1982,7,13,6,13.5,130.2,30.0,0.0,-12.0,1.0,1
100041,2,1982-07-13 09:00:00,1982,7,13,9,13.7,129.7,30.0,0.0,-9.0,1.0,1
100041,2,1982-07-13 12:00:00,1982,7,13,12,13.8,129.1,30.0,0.0,-6.0,1.0,1
100041,2,1982-07-13 15:00:00,1982,7,13,15,13.8,128.6,33.0,0.0,-3.0,1.0,1
100042,1,1982-07-12 06:00:00,1982,7,12,6,8.5,-134.4,0.0,0.0,-12.0,1.0,1
100042,1,1982-07-12 09:00:00,1982,7,12,9,8.3,-136.0,0.0,0.0,-9.0,1.0,1
100042,2,1982-07-12 12:00:00,1982,7,12,12,10.0,-136.5,30.0,0.0,-6.0,1.0,1
100042,2,1982-07-12 15:00:00,1982,7,12,15,10.1,-137.2,33.0,0.0,-3.0,1.0,1
100045,2,1982-07-17 12:00:00,1982,7,17,12,11.2,-103.2,25.0,0.0,-12.0,1.0,1
100045,2,1982-07-17 15:00:00,1982,7,17,15,11.3,-103.3,28.0,0.0,-9.0,1.0,1
100045,2,1982-07-17 18:00:00,1982,7,17,18,11.4,-103.5,30.0,0.0,-6.0,1.0,1
100045,2,1982-07-17 21:00:00,1982,7,17,21,11.5,-103.7,33.0,0.0,-3.0,1.0,1
100046,2,1982-07-22 00:00:00,1982,7,22,0,11.1,163.8,25.0,0.0,-36.0,1.0,1
100046,2,1982-07-22 03:00:00,1982,7,22,3,11.3,163.4,25.0,0.0,-33.0,1.0,1
100046,2,1982-07-22 06:00:00,1982,7,22,6,11.6,163.0,25.0,0.0,-30.0,1.0,1
100046,2,1982-07-22 09:00:00,1982,7,22,9,11.9,162.6,25.0,0.0,-27.0,1.0,1
100046,2,1982-07-22 12:00:00,1982,7,22,12,12.2,162.3,25.0,0.0,-24.0,1.0,1
100046,2,1982-07-22 15:00:00,1982,7,22,15,12.5,162.0,28.0,0.0,-21.0,1.0,1
100046,2,1982-07-22 18:00:00,1982,7,22,18,12.8,161.6,30.0,0.0,-18.0,1.0,1
100046,2,1982-07-22 21:00:00,1982,7,22,21,13.0,161.2,30.0,0.0,-15.0,1.0,1
100046,2,1982-07-23 00:00:00,1982,7,23,0,13.2,160.8,30.0,0.0,-12.0,1.0,1
100046,2,1982-07-23 03:00:00,1982,7,23,3,13.5,160.4,30.0,0.0,-9.0,1.0,1
100046,2,1982-07-23 06:00:00,1982,7,23,6,13.8,159.9,30.0,0.0,-6.0,1.0,1
100046,2,1982-07-23 09:00:00,1982,7,23,9,14.1,159.5,33.0,0.0,-3.0,1.0,1
100047,2,1982-07-21 12:00:00,1982,7,21,12,11.1,147.0,25.0,0.0,-12.0,1.0,1
100047,2,1982-07-21 15:00:00,1982,7,21,15,11.2,146.7,28.0,0.0,-9.0,1.0,1
100047,2,1982-07-21 18:00:00,1982,7,21,18,11.3,146.3,30.0,0.0,-6.0,1.0,1
100047,2,1982-07-21 21:00:00,1982,7,21,21,11.3,145.9,33.0,0.0,-3.0,1.0,1
100048,1,1982-07-21 21:00:00,1982,7,21,21,5.5,-96.6,0.0,0.0,-117.0,1.0,1
100048,1,1982-07-22 00:00:00,1982,7,22,0,5.7,-97.3,0.0,0.0,-114.0,1.0,1
100048,1,1982-07-22 03:00:00,1982,7,22,3,6.1,-98.7,0.0,0.0,-111.0,1.0,1
100048,1,1982-07-22 06:00:00,1982,7,22,6,5.8,-99.0,0.0,0.0,-108.0,1.0,1
100048,1,1982-07-22 09:00:00,1982,7,22,9,6.2,-100.1,0.0,0.0,-105.0,1.0,1
100048,1,1982-07-22 12:00:00,1982,7,22,12,7.5,-99.3,0.0,0.0,-102.0,1.0,1
100048,1,1982-07-22 15:00:00,1982,7,22,15,8.7,-98.5,0.0,0.0,-99.0,1.0,1
100048,1,1982-07-22 18:00:00,1982,7,22,18,9.4,-100.3,0.0,0.0,-96.0,1.0,1
100048,1,1982-07-22 21:00:00,1982,7,22,21,10.0,-102.1,0.0,0.0,-93.0,1.0,1
100048,1,1982-07-23 00:00:00,1982,7,23,0,7.4,-104.0,0.0,0.0,-90.0,1.0,1
100048,1,1982-07-23 03:00:00,1982,7,23,3,6.9,-100.9,0.0,0.0,-87.0,1.0,1
100048,1,1982-07-23 06:00:00,1982,7,23,6,6.6,-99.2,0.0,0.0,-84.0,1.0,1
100048,1,1982-07-23 09:00:00,1982,7,23,9,6.3,-97.5,0.0,0.0,-81.0,1.0,1
100048,1,1982-07-23 12:00:00,1982,7,23,12,6.5,-98.5,0.0,0.0,-78.0,1.0,1
100048,1,1982-07-23 15:00:00,1982,7,23,15,6.7,-99.5,0.0,0.0,-75.0,1.0,1
100048,1,1982-07-23 18:00:00,1982,7,23,18,6.9,-100.5,0.0,0.0,-72.0,1.0,1
100048,1,1982-07-23 21:00:00,1982,7,23,21,7.3,-101.3,0.0,0.0,-69.0,1.0,1
100048,1,1982-07-24 00:00:00,1982,7,24,0,7.6,-102.2,0.0,0.0,-66.0,1.0,1
100048,1,1982-07-24 03:00:00,1982,7,24,3,7.8,-103.5,0.0,0.0,-63.0,1.0,1
100048,1,1982-07-24 06:00:00,1982,7,24,6,7.9,-104.8,0.0,0.0,-60.0,1.0,1
100048,1,1982-07-24 09:00:00,1982,7,24,9,9.0,-105.9,0.0,0.0,-57.0,1.0,1
100048,1,1982-07-24 12:00:00,1982,7,24,12,10.2,-106.9,0.0,0.0,-54.0,1.0,1
100048,1,1982-07-24 15:00:00,1982,7,24,15,11.3,-108.0,0.0,0.0,-51.0,1.0,1
100048,1,1982-07-24 18:00:00,1982,7,24,18,11.6,-108.4,0.0,0.0,-48.0,1.0,1
100048,1,1982-07-24 21:00:00,1982,7,24,21,11.8,-108.8,0.0,0.0,-45.0,1.0,1
100048,1,1982-07-25 00:00:00,1982,7,25,0,12.1,-109.2,0.0,0.0,-42.0,1.0,1
100048,1,1982-07-25 03:00:00,1982,7,25,3,11.4,-111.2,0.0,0.0,-39.0,1.0,1
100048,1,1982-07-25 06:00:00,1982,7,25,6,10.6,-113.2,0.0,0.0,-36.0,1.0,1
100048,1,1982-07-25 09:00:00,1982,7,25,9,10.2,-114.6,0.0,0.0,-33.0,1.0,1
100048,1,1982-07-25 12:00:00,1982,7,25,12,9.7,-115.3,0.0,0.0,-30.0,1.0,1
100048,1,1982-07-25 15:00:00,1982,7,25,15,9.1,-115.9,0.0,0.0,-27.0,1.0,1
100048,1,1982-07-25 18:00:00,1982,7,25,18,8.2,-116.1,0.0,0.0,-24.0,1.0,1
100048,1,1982-07-25 21:00:00,1982,7,25,21,8.2,-118.1,0.0,0.0,-21.0,1.0,1
100048,1,1982-07-26 00:00:00,1982,7,26,0,9.1,-116.9,0.0,0.0,-18.0,1.0,1
100048,1,1982-07-26 03:00:00,1982,7,26,3,8.9,-117.4,0.0,0.0,-15.0,1.0,1
100048,2,1982-07-26 06:00:00,1982,7,26,6,9.4,-117.3,30.0,0.0,-12.0,1.0,1
100048,2,1982-07-26 09:00:00,1982,7,26,9,9.5,-117.7,30.0,0.0,-9.0,1.0,1
100048,2,1982-07-26 12:00:00,1982,7,26,12,9.6,-118.0,30.0,0.0,-6.0,1.0,1
100048,2,1982-07-26 15:00:00,1982,7,26,15,9.8,-118.4,33.0,0.0,-3.0,1.0,1
100049,1,1982-07-26 15:00:00,1982,7,26,15,22.1,-106.3,0.0,0.0,-69.0,1.0,1
100049,1,1982-07-26 18:00:00,1982,7,26,18,21.4,-105.9,0.0,0.0,-66.0,1.0,1
100049,1,1982-07-26 21:00:00,1982,7,26,21,20.6,-105.6,0.0,0.0,-63.0,1.0,1
100049,1,1982-07-27 00:00:00,1982,7,27,0,19.9,-105.2,0.0,0.0,-60.0,1.0,1
100049,1,1982-07-27 03:00:00,1982,7,27,3,19.1,-104.9,0.0,0.0,-57.0,1.0,1
100049,1,1982-07-27 06:00:00,1982,7,27,6,18.8,-105.4,0.0,0.0,-54.0,1.0,1
100049,1,1982-07-27 09:00:00,1982,7,27,9,18.5,-105.9,0.0,0.0,-51.0,1.0,1
100049,1,1982-07-27 12:00:00,1982,7,27,12,18.2,-106.3,0.0,0.0,-48.0,1.0,1
100049,1,1982-07-27 15:00:00,1982,7,27,15,17.9,-106.8,0.0,0.0,-45.0,1.0,1
100049,1,1982-07-27 18:00:00,1982,7,27,18,16.9,-107.4,0.0,0.0,-42.0,1.0,1
100049,1,1982-07-27 21:00:00,1982,7,27,21,15.9,-107.9,0.0,0.0,-39.0,1.0,1
100049,1,1982-07-28 00:00:00,1982,7,28,0,14.9,-108.5,0.0,0.0,-36.0,1.0,1
100049,1,1982-07-28 03:00:00,1982,7,28,3,15.0,-110.1,0.0,0.0,-33.0,1.0,1
100049,1,1982-07-28 06:00:00,1982,7,28,6,12.2,-112.0,0.0,0.0,-30.0,1.0,1
100049,1,1982-07-28 09:00:00,1982,7,28,9,12.4,-111.4,0.0,0.0,-27.0,1.0,1
100049,1,1982-07-28 12:00:00,1982,7,28,12,12.5,-110.8,0.0,0.0,-24.0,1.0,1
100049,1,1982-07-28 15:00:00,1982,7,28,15,12.4,-112.3,0.0,0.0,-21.0,1.0,1
100049,1,1982-07-28 18:00:00,1982,7,28,18,12.3,-113.8,0.0,0.0,-18.0,1.0,1
100049,1,1982-07-28 21:00:00,1982,7,28,21,12.4,-113.4,0.0,0.0,-15.0,1.0,1
100049,2,1982-07-29 00:00:00,1982,7,29,0,11.3,-114.8,30.0,0.0,-12.0,1.0,1
100049,2,1982-07-29 03:00:00,1982,7,29,3,11.3,-115.4,30.0,0.0,-9.0,1.0,1
100049,2,1982-07-29 06:00:00,1982,7,29,6,11.3,-116.0,30.0,0.0,-6.0,1.0,1
100049,2,1982-07-29 09:00:00,1982,7,29,9,11.3,-116.6,33.0,0.0,-3.0,1.0,1
100050,1,1982-07-31 21:00:00,1982,7,31,21,12.0,-104.8,0.0,0.0,-45.0,1.0,1
100050,1,1982-08-01 00:00:00,1982,8,1,0,11.8,-105.5,0.0,0.0,-42.0,1.0,1
100050,1,1982-08-01 03:00:00,1982,8,1,3,11.0,-106.5,0.0,0.0,-39.0,1.0,1
100050,2,1982-08-01 06:00:00,1982,8,1,6,11.5,-106.8,30.0,0.0,-36.0,1.0,1
100050,2,1982-08-01 09:00:00,1982,8,1,9,11.5,-107.3,30.0,0.0,-33.0,1.0,1
100050,2,1982-08-01 12:00:00,1982,8,1,12,11.6,-107.8,30.0,0.0,-30.0,1.0,1
100050,2,1982-08-01 15:00:00,1982,8,1,15,11.7,-108.2,30.0,0.0,-27.0,1.0,1
100050,2,1982-08-01 18:00:00,1982,8,1,18,11.9,-108.6,30.0,0.0,-24.0,1.0,1
100050,2,1982-08-01 21:00:00,1982,8,1,21,12.0,-109.1,30.0,0.0,-21.0,1.0,1
100050,2,1982-08-02 00:00:00,1982,8,2,0,12.2,-109.5,30.0,0.0,-18.0,1.0,1
100050,2,1982-08-02 03:00:00,1982,8,2,3,12.3,-109.9,30.0,0.0,-15.0,1.0,1
100050,2,1982-08-02 06:00:00,1982,8,2,6,12.5,-110.3,30.0,0.0,-12.0,1.0,1
100050,2,1982-08-02 09:00:00,1982,8,2,9,12.7,-110.7,30.0,0.0,-9.0,1.0,1
100050,2,1982-08-02 12:00:00,1982,8,2,12,12.9,-111.1,30.0,0.0,-6.0,1.0,1
100050,2,1982-08-02 15:00:00,1982,8,2,15,13.1,-111.5,33.0,0.0,-3.0,1.0,1
100051,2,1982-08-04 12:00:00,1982,8,4,12,19.8,130.9,20.0,0.0,-36.0,1.0,1
100051,2,1982-08-04 15:00:00,1982,8,4,15,19.9,129.1,20.0,0.0,-33.0,1.0,1
